energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,trackID,artistGenres,artistPopularity,artist,trackName,trackPopularity,wrapped
0.922,0.44,126.991,0.164,0.0219,0.000713,4,0.699,2,274121,-4.284,0.546,1,audio_features,spotify:track:7weg38x9Nfz304xOasEbBl,7weg38x9Nfz304xOasEbBl,['escape room'],35,RATKING,Puerto Rican Judo,21,0.0
0.916,0.41,202.992,0.418,0.00542,0.000358,5,0.466,6,293796,-4.575,0.429,1,audio_features,spotify:track:6U6fGNPqw85AN2qqqdVohN,6U6fGNPqw85AN2qqqdVohN,['escape room'],35,RATKING,Protein,18,0.0
0.942,0.135,134.755,0.309,0.00751,0.0,4,0.395,7,191758,-2.585,0.78,1,audio_features,spotify:track:4yIj0x9qE4KZXgY8nMG6XC,4yIj0x9qE4KZXgY8nMG6XC,['escape room'],35,RATKING,Bug Fights,18,0.0
0.859,0.694,121.855,0.0632,0.0117,0.0,4,0.368,0,219500,-2.205,0.0748,1,audio_features,spotify:track:6Omh54DnXqsu9kugewnMoA,6Omh54DnXqsu9kugewnMoA,['escape room'],35,RATKING,Take,17,0.0
0.933,0.613,105.013,0.187,0.00168,0.0,4,0.664,4,254954,-3.925,0.494,0,audio_features,spotify:track:4t5VsNJdwNcqPRIglwvBbs,4t5VsNJdwNcqPRIglwvBbs,['escape room'],35,RATKING,Cocoa '88,18,0.0
0.335,0.399,132.012,0.915,0.916,0.0,1,0.872,10,15240,-15.533,0.0,1,audio_features,spotify:track:6boYAUlEkKC4ooyMdr1tBY,6boYAUlEkKC4ooyMdr1tBY,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Momma Speech Intro,0,0.0
0.699,0.721,97.67,0.0374,0.0108,0.0,4,0.614,2,128013,-7.302,0.215,1,audio_features,spotify:track:1tdc73ozehKPyRWRKs0lja,1tdc73ozehKPyRWRKs0lja,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,BPT,57,0.0
0.492,0.166,95.177,0.2,0.00956,0.0,4,0.798,11,212253,-7.715,0.129,1,audio_features,spotify:track:1ZX8sOGnVyE5FZBh1oKzZa,1ZX8sOGnVyE5FZBh1oKzZa,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,I Just Wanna Party,59,0.0
0.731,0.681,94.974,0.35,0.0375,0.0,4,0.776,2,232920,-8.229,0.217,1,audio_features,spotify:track:17LndP1IOtgzdzeBS21ytf,17LndP1IOtgzdzeBS21ytf,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,"Left, Right",60,0.0
0.664,0.688,190.024,0.567,0.291,0.0,4,0.56,2,243773,-7.86,0.655,1,audio_features,spotify:track:2ovQyd0G6i1s6irAQvo4CC,2ovQyd0G6i1s6irAQvo4CC,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Bicken Back Being Bool,52,0.0
0.464,0.21,171.043,0.201,0.0933,0.0,4,0.673,10,235600,-6.864,0.762,0,audio_features,spotify:track:02pf9lLM8Nb8l4u4ts1GWb,02pf9lLM8Nb8l4u4ts1GWb,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,My Nigga,70,0.0
0.507,0.486,97.013,0.229,0.0669,0.0,4,0.821,10,265693,-9.732,0.635,0,audio_features,spotify:track:3oiHKYb11NDsLlHJZXYa53,3oiHKYb11NDsLlHJZXYa53,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Do It To Ya,47,0.0
0.415,0.0915,193.206,0.508,0.0281,0.0,4,0.676,9,233507,-9.752,0.146,1,audio_features,spotify:track:1uDjaezEbalGyGnuH80zDK,1uDjaezEbalGyGnuH80zDK,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Who Do You Love?,67,0.0
0.546,0.674,146.048,0.379,0.0051,8.29e-06,4,0.762,4,310880,-8.481,0.689,0,audio_features,spotify:track:6uhOq4yyFKGXySbH1yv5j6,6uhOq4yyFKGXySbH1yv5j6,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Really Be (Smokin N Drinkin),49,0.0
0.445,0.652,80.69,0.23,0.453,0.0,4,0.541,6,305853,-9.98,0.491,0,audio_features,spotify:track:6UzHNNLNH6hq7cL2RUPonf,6UzHNNLNH6hq7cL2RUPonf,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Sorry Momma,38,0.0
0.358,0.0599,96.594,0.579,0.105,0.0,4,0.839,8,201600,-8.377,0.365,1,audio_features,spotify:track:7uHbtFnf3VFdA70pmkkJyK,7uHbtFnf3VFdA70pmkkJyK,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,When I Was Gone,40,0.0
0.575,0.0768,95.004,0.0331,0.0768,0.0,4,0.658,10,173227,-6.765,0.0892,1,audio_features,spotify:track:0fcQczCqmgsuuwwFVrehP4,0fcQczCqmgsuuwwFVrehP4,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,Bompton,48,0.0
0.535,0.216,85.504,0.277,0.0847,0.0,4,0.819,10,236773,-7.082,0.69,0,audio_features,spotify:track:7DyvSw2yWlEOcChHAbxGzU,7DyvSw2yWlEOcChHAbxGzU,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,YG,My Nigga - Remix,60,0.0
0.757,0.373,130.403,0.257,0.363,0.0,5,0.559,0,194801,-4.483,0.557,1,audio_features,spotify:track:0Ndyw2BPBXJxkR7r9YkUZo,0Ndyw2BPBXJxkR7r9YkUZo,"['dancehall', 'reggae fusion']",72,Popcaan,Number One Freak,0,0.0
0.689,0.234,144.902,0.406,0.0391,0.0,5,0.584,11,220617,-5.624,0.724,1,audio_features,spotify:track:161kblTxoN0BUHos52sZCB,161kblTxoN0BUHos52sZCB,"['dancehall', 'reggae fusion']",72,Popcaan,Love Yuh Bad,0,0.0
0.889,0.141,119.012,0.381,0.0857,0.0,4,0.696,2,182239,-2.778,0.67,1,audio_features,spotify:track:3PD3BJ1R84RUPYAe7zdJYE,3PD3BJ1R84RUPYAe7zdJYE,"['dancehall', 'reggae fusion']",72,Popcaan,The System,0,0.0
0.8,0.0444,112.039,0.288,0.00848,0.0,5,0.839,7,173700,-7.019,0.701,1,audio_features,spotify:track:0pCWrjJbXYw2weJGbJ59XK,0pCWrjJbXYw2weJGbJ59XK,"['dancehall', 'reggae fusion']",72,Popcaan,Hustle,0,0.0
0.81,0.13,110.382,0.217,0.271,0.0,5,0.506,5,186564,-3.777,0.694,0,audio_features,spotify:track:38tEN5gOQQL6RDSYxNmLUR,38tEN5gOQQL6RDSYxNmLUR,"['dancehall', 'reggae fusion']",72,Popcaan,Waiting So Long,0,0.0
0.66,0.0647,108.893,0.338,0.0752,0.0,5,0.666,9,233929,-5.413,0.378,0,audio_features,spotify:track:1vYY4yvBTgAQuxzSPS8fnj,1vYY4yvBTgAQuxzSPS8fnj,"['dancehall', 'reggae fusion']",72,Popcaan,Addicted,0,0.0
0.651,0.149,119.792,0.111,0.0037,0.0,5,0.705,5,217225,-6.06,0.3,0,audio_features,spotify:track:1xABE9KJusf7mDQLBinjjh,1xABE9KJusf7mDQLBinjjh,"['dancehall', 'reggae fusion']",72,Popcaan,Give Thanks,0,0.0
0.453,0.108,77.496,0.0732,0.0948,0.0,4,0.578,10,238774,-7.147,0.207,0,audio_features,spotify:track:3bIQ36ZV4WvScrVcQLiB19,3bIQ36ZV4WvScrVcQLiB19,"['dancehall', 'reggae fusion']",72,Popcaan,Hold On,0,0.0
0.603,0.0971,99.124,0.198,0.0673,0.0,4,0.461,1,257472,-8.616,0.185,1,audio_features,spotify:track:66Ds6pBAZE0BxsjfxVbD4z,66Ds6pBAZE0BxsjfxVbD4z,"['dancehall', 'reggae fusion']",72,Popcaan,Everything Nice,4,0.0
0.68,0.319,99.983,0.217,0.344,0.0,4,0.802,5,179407,-5.912,0.766,0,audio_features,spotify:track:6SDaf7kQ2oA6Zged9NimGv,6SDaf7kQ2oA6Zged9NimGv,"['dancehall', 'reggae fusion']",72,Popcaan,Cool It,0,0.0
0.577,0.109,87.014,0.301,0.263,0.0,4,0.681,8,202171,-6.595,0.266,1,audio_features,spotify:track:6yZiAT84Abpo5XZ1ePfnJ6,6yZiAT84Abpo5XZ1ePfnJ6,"['dancehall', 'reggae fusion']",72,Popcaan,Ghetto (Tired of Crying),0,0.0
0.805,0.379,99.947,0.303,0.0152,0.0,4,0.795,1,198565,-4.899,0.549,0,audio_features,spotify:track:6aslvLPQwRNTMnDzYRkdOY,6aslvLPQwRNTMnDzYRkdOY,"['dancehall', 'reggae fusion']",72,Popcaan,Evil,0,0.0
0.767,0.365,178.01,0.267,0.261,0.0,4,0.668,6,242244,-4.402,0.535,0,audio_features,spotify:track:3z8tUWhMDwogHogGZGIcEh,3z8tUWhMDwogHogGZGIcEh,"['dancehall', 'reggae fusion']",72,Popcaan,Where We Come From,0,0.0
0.801,0.353,81.94,0.407,0.0408,0.0,4,0.809,1,201960,-5.461,0.744,1,audio_features,spotify:track:2MO3mSPBH8U9qalH72vqZ1,2MO3mSPBH8U9qalH72vqZ1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",93,Young Thug,Old English,2,0.0
0.674,0.16,99.5,0.114,0.788,0.00823,4,0.676,11,48507,-10.631,0.645,0,audio_features,spotify:track:1ah2uXf2PFjLpSupcf1jG3,1ah2uXf2PFjLpSupcf1jG3,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Supplier,42,0.0
0.821,0.329,89.06,0.393,0.0249,4.45e-05,4,0.576,11,126867,-5.834,0.628,0,audio_features,spotify:track:6TTgbTWgNXgYnkRjgUvc1u,6TTgbTWgNXgYnkRjgUvc1u,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Scarface,46,0.0
0.79,0.464,180.392,0.38,0.261,0.0,4,0.388,1,199053,-8.336,0.721,1,audio_features,spotify:track:2uB9gUU1HLnHckvK2tylJM,2uB9gUU1HLnHckvK2tylJM,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Deeper,51,0.0
0.805,0.428,118.965,0.321,0.186,0.0,4,0.566,1,177640,-8.32,0.616,1,audio_features,spotify:track:2bSF5Qs8IQE9RRaZIef7mO,2bSF5Qs8IQE9RRaZIef7mO,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,High (feat. Danny Brown),56,0.0
0.814,0.624,86.74,0.299,0.257,0.0,4,0.634,4,169107,-7.455,0.879,1,audio_features,spotify:track:7udJESHhtJ6k2TW9XfiwES,7udJESHhtJ6k2TW9XfiwES,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Harold’s,50,0.0
0.715,0.313,90.871,0.203,0.497,0.0,4,0.499,7,223760,-8.163,0.392,0,audio_features,spotify:track:2NnuTprLJBfiBZEHkQ666a,2NnuTprLJBfiBZEHkQ666a,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Bomb (feat. Raekwon),46,0.0
0.665,0.652,91.973,0.42,0.161,0.0,4,0.588,1,211187,-9.636,0.419,1,audio_features,spotify:track:6xwkCL4h1pYXqlUu68RAI6,6xwkCL4h1pYXqlUu68RAI6,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Shitsville,47,0.0
0.604,0.161,91.546,0.203,0.0302,0.000648,4,0.427,11,226520,-8.561,0.256,0,audio_features,spotify:track:6m192NGYZHIbO5UBkkM4oN,6m192NGYZHIbO5UBkkM4oN,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Thuggin’,56,0.0
0.757,0.33,88.607,0.522,0.0786,0.0,4,0.533,7,214693,-8.798,0.563,1,audio_features,spotify:track:0pjxyrTe8u67ZHKuMIrdz0,0pjxyrTe8u67ZHKuMIrdz0,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Real,45,0.0
0.658,0.371,96.083,0.106,6.34e-05,0.0217,4,0.543,2,167213,-10.979,0.365,1,audio_features,spotify:track:272JOgS6zKLtqzdPEcrnA6,272JOgS6zKLtqzdPEcrnA6,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Uno,46,0.0
0.631,0.123,85.082,0.0892,0.53,2.73e-05,4,0.604,11,248413,-10.06,0.494,0,audio_features,spotify:track:1yeTf9ZUaNlJ7637FJLtRa,1yeTf9ZUaNlJ7637FJLtRa,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Broken (feat. Scarface),45,0.0
0.731,0.597,85.73,0.139,0.0107,1.79e-06,4,0.514,6,270507,-8.944,0.504,0,audio_features,spotify:track:522oSSdYJqadyIK80MOOqz,522oSSdYJqadyIK80MOOqz,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,"Lakers (feat. Ab-Soul, Polyester the Saint)",44,0.0
0.506,0.123,179.28,0.276,0.18,0.00402,4,0.571,1,219960,-11.561,0.526,1,audio_features,spotify:track:5QnxFSR9HJQPqCza567s92,5QnxFSR9HJQPqCza567s92,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Knicks,44,0.0
0.776,0.796,81.302,0.179,0.551,8.9e-06,4,0.569,4,183320,-8.539,0.391,0,audio_features,spotify:track:5sesHCQziHg85y8dlnNWJC,5sesHCQziHg85y8dlnNWJC,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Shame (feat. BJ The Chicago Kid),48,0.0
0.494,0.249,164.112,0.544,0.904,9.92e-06,3,0.536,2,115560,-11.008,0.621,1,audio_features,spotify:track:60zuh1luYW18XCPJtQ2aoW,60zuh1luYW18XCPJtQ2aoW,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,Watts (feat. Big Time Watts),38,0.0
0.811,0.634,159.635,0.543,0.0497,1.37e-05,4,0.491,7,513707,-9.887,0.167,1,audio_features,spotify:track:29jgfjIukptSw79lbtN9bE,29jgfjIukptSw79lbtN9bE,"['alternative hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70,Freddie Gibbs,"Piñata (feat. Domo Genesis, G-Wiz, Casey Veggies, Sulaiman, Meechy Darko, Mac Miller)",46,0.0
0.593,0.096,125.026,0.0323,0.093,1.65e-06,4,0.628,8,197267,-5.036,0.104,1,audio_features,spotify:track:7xoUc6faLbCqZO6fQEYprd,7xoUc6faLbCqZO6fQEYprd,"['dance pop', 'pop', 'post-teen pop']",97,Ariana Grande,One Last Time,81,0.0
0.714,0.0764,98.992,0.0334,0.00937,0.0,4,0.472,1,236133,-4.389,0.24,0,audio_features,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,5J4ZkQpzMUFojo1CtAZYpn,"['dance pop', 'pop', 'post-teen pop']",97,Ariana Grande,Love Me Harder,76,0.0
0.342,0.124,84.087,0.0283,0.129,0.0,4,0.456,11,252653,-8.162,0.224,0,audio_features,spotify:track:55nlbqqFVnSsArIeYSQlqx,55nlbqqFVnSsArIeYSQlqx,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",85,John Legend,You & I (Nobody in the World),67,0.0
0.264,0.132,119.93,0.0322,0.922,0.0,4,0.422,8,269560,-7.064,0.331,1,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",85,John Legend,All of Me,87,0.0
0.587,0.13,83.046,0.0417,0.867,0.0,4,0.567,9,272728,-5.626,0.572,0,audio_features,spotify:track:2fmqPLRFdJNPhLU3b2NSFp,2fmqPLRFdJNPhLU3b2NSFp,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'rap']",68,Common,Glory (From the Motion Picture Selma),59,0.0
0.787,0.159,80.292,0.152,0.925,0.0,4,0.545,1,102064,-5.229,0.77,0,audio_features,spotify:track:67cBsnFZ15bCh7QJxSoqJ5,67cBsnFZ15bCh7QJxSoqJ5,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,A New Day Begins,15,0.0
0.927,0.645,93.199,0.384,0.457,0.0,4,0.408,1,192946,-3.797,0.635,1,audio_features,spotify:track:6xtYZ6QgNZvISmH2u6AJp7,6xtYZ6QgNZvISmH2u6AJp7,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,"MARS (Dream Team) [feat. AZ, Redman & Styles P]",28,0.0
0.758,0.162,92.379,0.287,0.0935,0.0,4,0.742,1,245224,-6.213,0.487,1,audio_features,spotify:track:7MtEJOC1R1H4KEpkqhXrqG,7MtEJOC1R1H4KEpkqhXrqG,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Industry,25,0.0
0.87,0.142,90.1,0.127,0.165,0.0,4,0.746,2,232481,-4.018,0.586,1,audio_features,spotify:track:5PwHZIfVB4gZqBu7VY0MKL,5PwHZIfVB4gZqBu7VY0MKL,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,More,18,0.0
0.297,0.116,124.016,0.855,0.593,0.0,3,0.73,1,41538,-6.677,0.913,1,audio_features,spotify:track:6kUIHYNx2wEChdMIwHe3Ke,6kUIHYNx2wEChdMIwHe3Ke,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Reflection,13,0.0
0.927,0.144,86.072,0.249,0.182,0.0,4,0.65,3,203841,-5.976,0.541,1,audio_features,spotify:track:0e33SD7wygFGrqqmTut76H,0e33SD7wygFGrqqmTut76H,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,D.U. (Divine Unity) [feat. Nature],17,0.0
0.832,0.127,96.069,0.305,0.122,0.0,4,0.757,10,139934,-4.765,0.719,0,audio_features,spotify:track:00K4PXtr4Ph21pbLkRoWEp,00K4PXtr4Ph21pbLkRoWEp,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Honorable (feat. Raekwon),19,0.0
0.551,0.117,96.26,0.432,0.392,0.0,4,0.596,1,170615,-4.712,0.676,1,audio_features,spotify:track:7ta0qPYkdNZgotx7tmbjrw,7ta0qPYkdNZgotx7tmbjrw,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Rap Basquiat,19,0.0
0.776,0.497,90.088,0.242,0.212,0.0,4,0.43,7,219489,-5.912,0.884,1,audio_features,spotify:track:1c2AAUTLSC6pKynGm41Vlk,1c2AAUTLSC6pKynGm41Vlk,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Rise (feat. Maya Azucena),19,0.0
0.796,0.0827,87.546,0.343,0.813,0.0,4,0.584,11,128394,-6.42,0.516,0,audio_features,spotify:track:29rJtZkEse8IW17cpYWhNR,29rJtZkEse8IW17cpYWhNR,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Home (feat. Black Rob),16,0.0
0.823,0.326,85.821,0.28,0.0647,0.0,4,0.725,11,252587,-4.679,0.561,0,audio_features,spotify:track:29mPwfd5z66nWGMGnyOv0Q,29mPwfd5z66nWGMGnyOv0Q,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']",44,Cormega,Valuable Lessons,46,0.0
0.717,0.0814,109.756,0.23,0.0625,0.000685,4,0.48,0,247547,-6.663,0.335,1,audio_features,spotify:track:0PHwCbA310LLIMcSDpQbgF,0PHwCbA310LLIMcSDpQbgF,"['alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'indie r&b', 'pop', 'trip hop']",73,FKA twigs,Two Weeks,58,0.0
0.655,0.115,95.078,0.137,0.0525,0.0,4,0.715,0,207333,-6.425,0.531,1,audio_features,spotify:track:2g7uRZ68eLtv74XrxgdT2q,2g7uRZ68eLtv74XrxgdT2q,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",87,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",68,0.0
0.605,0.298,115.277,0.0414,0.484,9.29e-05,4,0.63,0,295293,-8.951,0.266,1,audio_features,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,5iSEsR6NKjlC9SrIJkyL3k,"['hip hop', 'pop rap', 'rap']",81,Kid Cudi,Pursuit Of Happiness (Nightmare),72,0.0
0.687,0.0462,128.013,0.0556,0.00949,0.00413,4,0.722,0,373627,-5.189,0.619,1,audio_features,spotify:track:5PX4uS1LqlWEPL69phPVQQ,5PX4uS1LqlWEPL69phPVQQ,"['hip hop', 'pop rap', 'rap']",81,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),76,0.0
0.722,0.28,116.7,0.0381,0.0419,0.000224,4,0.826,11,200686,-5.894,0.541,1,audio_features,spotify:track:1f64Oqhxti0U4LDTMJV9jJ,1f64Oqhxti0U4LDTMJV9jJ,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap', 'trap soul']",90,Ty Dolla $ign,Stand For,48,0.0
0.398,0.112,97.476,0.0598,0.00888,0.0,4,0.858,1,216520,-11.306,0.258,1,audio_features,spotify:track:0Yp3wCUpjrG7NWWPDpmQXm,0Yp3wCUpjrG7NWWPDpmQXm,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap', 'trap soul']",90,Ty Dolla $ign,Paranoid (feat. B.o.B),66,0.0
0.33,0.105,121.97,0.1,0.22,0.0,4,0.805,1,242983,-8.712,0.211,0,audio_features,spotify:track:7t2bFihaDvhIrd2gn2CWJO,7t2bFihaDvhIrd2gn2CWJO,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap', 'trap soul']",90,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",79,0.0
0.33,0.119,121.974,0.0485,0.0544,0.0,4,0.83,4,251861,-9.156,0.0744,1,audio_features,spotify:track:6cRqxXoY6esNiFaOnl4EiC,6cRqxXoY6esNiFaOnl4EiC,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap', 'trap soul']",90,Ty Dolla $ign,Or Nah (feat. Wiz Khalifa & DJ Mustard),56,0.0
0.736,0.6,115.032,0.0514,0.16,0.000156,4,0.644,9,267920,-6.862,0.347,0,audio_features,spotify:track:3WKYPmiPpJas9j5Aari5iK,3WKYPmiPpJas9j5Aari5iK,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Love In The Sky,61,0.0
0.858,0.119,121.018,0.0578,0.00392,0.0,4,0.501,5,307173,-6.27,0.361,0,audio_features,spotify:track:3D7izPzeEcz7lBhcCZJccl,3D7izPzeEcz7lBhcCZJccl,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Belong To The World,53,0.0
0.685,0.315,125.968,0.0394,0.0355,3.42e-05,4,0.58,11,375400,-6.829,0.331,0,audio_features,spotify:track:0ei3uNcwJOiUocuks1vWcb,0ei3uNcwJOiUocuks1vWcb,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Pretty,61,0.0
0.619,0.0788,120.092,0.0615,0.162,0.000334,4,0.405,11,368720,-8.92,0.234,0,audio_features,spotify:track:5ZicFGBDAi9J2YCVesboUp,5ZicFGBDAi9J2YCVesboUp,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Professional,61,0.0
0.524,0.0826,139.968,0.0369,0.361,2.67e-06,4,0.625,1,307347,-8.227,0.191,0,audio_features,spotify:track:7jGr8wzgwOVLuktY66qM5f,7jGr8wzgwOVLuktY66qM5f,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,The Town,52,0.0
0.79,0.305,114.96,0.0681,0.151,0.000583,4,0.642,11,283933,-6.8,0.613,0,audio_features,spotify:track:4pHQ9RYFhn3W0ha5KEuMnj,4pHQ9RYFhn3W0ha5KEuMnj,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Adaptation,53,0.0
0.68,0.114,75.978,0.112,0.517,0.0,4,0.626,0,222667,-7.64,0.227,1,audio_features,spotify:track:3kgqHVqfiabABjaFi9Tnhn,3kgqHVqfiabABjaFi9Tnhn,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Live For,62,0.0
0.652,0.0714,115.924,0.0435,0.0668,0.175,4,0.637,1,306773,-5.237,0.0725,0,audio_features,spotify:track:6V9TlCdwLeQes4FX5zxz3f,6V9TlCdwLeQes4FX5zxz3f,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Wanderlust,55,0.0
0.852,0.061,121.881,0.109,0.0415,0.0,4,0.324,11,455333,-6.675,0.4,0,audio_features,spotify:track:5idmfDT06TjCQ1SPDsa5qh,5idmfDT06TjCQ1SPDsa5qh,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Kiss Land,55,0.0
0.636,0.0842,160.01,0.0453,0.109,0.237,4,0.655,1,444653,-7.84,0.185,1,audio_features,spotify:track:5oAOK7xCJD8hzp9PuxjULL,5oAOK7xCJD8hzp9PuxjULL,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,Tears In The Rain,53,0.0
0.403,0.0777,74.95,0.0755,0.744,0.000667,4,0.465,11,247227,-8.895,0.0687,0,audio_features,spotify:track:5fohLPNqO6TqwrZ7BoUWUT,5fohLPNqO6TqwrZ7BoUWUT,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,High For This,70,0.0
0.405,0.146,133.895,0.0584,0.525,0.072,4,0.657,0,196360,-8.637,0.0673,0,audio_features,spotify:track:7IpDQcksaT8SxS7vOX4SRm,7IpDQcksaT8SxS7vOX4SRm,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,What You Need,67,0.0
0.711,0.301,89.019,0.0377,0.0123,0.00943,4,0.65,0,405213,-5.417,0.319,1,audio_features,spotify:track:50iiDJGpAPdr2VTrz999XA,50iiDJGpAPdr2VTrz999XA,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,House Of Balloons / Glass Table Girls,64,0.0
0.549,0.104,120.073,0.039,0.317,0.0,4,0.652,6,312427,-7.555,0.186,0,audio_features,spotify:track:6u0dQik0aif7FQlrhycG1L,6u0dQik0aif7FQlrhycG1L,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,The Weeknd,The Morning,72,0.0
